pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
161,rgb/1305031949.668955.png,rgb/1305031950.004952.png,0.014298,19.3306,10,28,0.21875,FNS,6.4542,60.5757
162,rgb/1305031949.836964.png,rgb/1305031950.168914.png,0.0137035,23.4801,10,12,0.125,FNS,32.2516,103.995
163,rgb/1305031950.004952.png,rgb/1305031950.337197.png,0.013072,26.524,10,22,0.15625,FNS,6.32416,60.2074
164,rgb/1305031950.168914.png,rgb/1305031950.504938.png,0.00949806,22.0348,10,5,0.046875,FNS,92.0448,114.513
165,rgb/1305031950.337197.png,rgb/1305031950.668910.png,0.00346254,7.70646,10,35,0.25,FNS,1.50721,70.3157
166,rgb/1305031950.504938.png,rgb/1305031950.837135.png,0.00415089,11.0414,10,16,0.21875,FNS,1.40681,55.219
167,rgb/1305031950.668910.png,rgb/1305031951.004836.png,0.00951242,18.9164,10,49,0.328125,FNS,2.45022,73.2657
168,rgb/1305031950.837135.png,rgb/1305031951.168908.png,0.012052,14.6169,10,19,0.15625,FNS,3.49627,95.729
169,rgb/1305031951.004836.png,rgb/1305031951.336937.png,0.0180363,16.8391,10,32,0.25,FNS,1.53265,32.7472
170,rgb/1305031951.168908.png,rgb/1305031951.504916.png,0.0293836,17.602,10,23,0.171875,FNS,6.58291,99.2804
171,rgb/1305031951.336937.png,rgb/1305031951.668929.png,0.03456,10.7162,10,24,0.234375,FNS,6.11124,22.3662
172,rgb/1305031951.504916.png,rgb/1305031951.836932.png,0.0369578,11.7602,10,43,0.265625,FNS,1.3729,0.337226
173,rgb/1305031951.668929.png,rgb/1305031952.004839.png,0.038361,11.0431,10,21,0.171875,FNS,166.33,95.22
174,rgb/1305031951.836932.png,rgb/1305031952.168932.png,0.0271953,5.80085,10,31,0.203125,FNS,7.37656,4.14542
175,rgb/1305031952.004839.png,rgb/1305031952.336993.png,0.0176283,16.5194,10,100,0.328125,FNS,3.50734,17.2495
176,rgb/1305031952.168932.png,rgb/1305031952.504868.png,0.0171351,9.89881,10,68,0.28125,FNS,8.88013,60.4786
177,rgb/1305031952.336993.png,rgb/1305031952.668899.png,0.0128694,4.59669,10,109,0.40625,FNS,0.89522,0.29635
178,rgb/1305031952.504868.png,rgb/1305031952.836931.png,0.0054156,12.2823,10,38,0.203125,FNS,4.24795,60.3656
179,rgb/1305031952.668899.png,rgb/1305031953.004869.png,0.0030073,19.605,10,68,0.328125,FNS,0.396857,9.66782
180,rgb/1305031952.836931.png,rgb/1305031953.172998.png,0.00422558,15.5408,10,23,0.234375,FNS,175.061,137.862
181,rgb/1305031953.004869.png,rgb/1305031953.337012.png,0.00359704,10.7639,10,112,0.40625,FNS,2.01319,87.1878
182,rgb/1305031953.172998.png,rgb/1305031953.504919.png,0.00229331,8.81315,10,145,0.421875,FNS,1.04067,86.6344
183,rgb/1305031953.337012.png,rgb/1305031953.673021.png,0.00365105,4.99506,10,174,0.53125,FNS,2.6632,56.3865
184,rgb/1305031953.504919.png,rgb/1305031953.836840.png,0.00384237,9.68481,10,129,0.4375,FNS,4.97468,84.5392
185,rgb/1305031953.673021.png,rgb/1305031954.004852.png,0.0039459,16.4469,10,44,0.34375,FNS,2.29218,12.5319
186,rgb/1305031953.836840.png,rgb/1305031954.172997.png,0.00445684,19.177,10,87,0.359375,FNS,4.8943,113.535
187,rgb/1305031954.004852.png,rgb/1305031954.336921.png,0.00970401,14.318,10,55,0.375,FNS,1.39498,18.587
188,rgb/1305031954.172997.png,rgb/1305031954.504827.png,0.0201764,9.33085,10,164,0.515625,FNS,3.10019,41.7397
189,rgb/1305031954.336921.png,rgb/1305031954.672891.png,0.0246171,8.38608,10,168,0.515625,FNS,0.630061,1.01784
190,rgb/1305031954.504827.png,rgb/1305031954.836924.png,0.0232702,5.74034,10,362,0.625,FNS,6.58486,69.1075
191,rgb/1305031954.672891.png,rgb/1305031955.004936.png,0.0176642,4.24279,10,216,0.640625,FNS,0.860687,7.71807
192,rgb/1305031954.836924.png,rgb/1305031955.173003.png,0.00930585,5.84133,10,225,0.59375,FNS,2.0871,33.7551
193,rgb/1305031955.004936.png,rgb/1305031955.337035.png,0.0048047,5.36412,10,652,0.71875,FNS,0.49395,5.50315
194,rgb/1305031955.173003.png,rgb/1305031955.504893.png,0.00136338,4.60023,10,358,0.734375,FNS,1.84721,77.7502
195,rgb/1305031955.337035.png,rgb/1305031955.672837.png,7.897e-05,3.1287,10,851,0.890625,FNS,0.428353,86.4751
196,rgb/1305031955.504893.png,rgb/1305031955.837019.png,2.282e-05,1.7266,10,1150,0.953125,FNS,0.432966,84.6573
197,rgb/1305031955.672837.png,rgb/1305031956.004870.png,8.889e-05,1.95979,10,1158,0.921875,FNS,0.438313,37.7236
