pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
70,rgb/1305031934.501241.png,rgb/1305031934.901010.png,0.0380735,10.1605,12,60,0.34375,FNS,0.665206,2.63266
71,rgb/1305031934.668984.png,rgb/1305031935.069722.png,0.0427531,13.2354,12,36,0.265625,FNS,3.49463,18.6489
72,rgb/1305031934.836769.png,rgb/1305031935.237095.png,0.0413465,10.6646,12,64,0.359375,FNS,1.05624,4.3255
73,rgb/1305031935.001270.png,rgb/1305031935.400848.png,0.0351891,4.68508,12,58,0.296875,FNS,1.96618,5.58473
74,rgb/1305031935.169281.png,rgb/1305031935.568783.png,0.0307396,9.17676,12,33,0.234375,FNS,4.97697,10.3649
75,rgb/1305031935.336810.png,rgb/1305031935.736900.png,0.0316152,17.6887,12,10,0.09375,FNS,2.33083,78.7979
76,rgb/1305031935.500863.png,rgb/1305031935.901144.png,0.0294092,24.0061,12,32,0.203125,FNS,3.81656,79.5064
77,rgb/1305031935.669100.png,rgb/1305031936.068809.png,0.0226516,23.0215,12,21,0.203125,FNS,4.02927,103.279
78,rgb/1305031935.836877.png,rgb/1305031936.237546.png,0.0166881,15.6419,12,36,0.265625,FNS,3.30949,56.3836
79,rgb/1305031936.000820.png,rgb/1305031936.400840.png,0.0142409,14.2197,12,52,0.390625,FNS,2.17661,37.7767
80,rgb/1305031936.168897.png,rgb/1305031936.569452.png,0.0133802,12.348,12,108,0.4375,FNS,1.81753,85.8092
81,rgb/1305031936.336863.png,rgb/1305031936.737504.png,0.0161432,8.11324,12,174,0.5,FNS,2.42448,27.7609
82,rgb/1305031936.500753.png,rgb/1305031936.900833.png,0.0265747,3.88598,12,118,0.484375,FNS,2.58201,27.7895
83,rgb/1305031936.668885.png,rgb/1305031937.068765.png,0.0405562,13.6951,12,46,0.34375,FNS,3.48296,33.4139
84,rgb/1305031936.836845.png,rgb/1305031937.236893.png,0.0415152,21.5414,12,33,0.234375,FNS,4.30971,27.3534
85,rgb/1305031937.001118.png,rgb/1305031937.400796.png,0.0306232,21.0758,12,27,0.15625,FNS,4.22161,42.8468
86,rgb/1305031937.168856.png,rgb/1305031937.568829.png,0.0228957,21.3273,12,42,0.296875,FNS,9.57688,110.081
87,rgb/1305031937.336862.png,rgb/1305031937.736899.png,0.0205366,19.2252,12,73,0.28125,FNS,1.06947,13.141
88,rgb/1305031937.500797.png,rgb/1305031937.900823.png,0.0201227,16.8011,12,33,0.203125,FNS,2.66384,43.5053
89,rgb/1305031937.668803.png,rgb/1305031938.068761.png,0.0191511,15.6283,12,42,0.21875,FNS,3.44464,58.9661
90,rgb/1305031937.836877.png,rgb/1305031938.236878.png,0.017897,19.4391,12,47,0.265625,FNS,6.5935,57.2877
91,rgb/1305031938.000822.png,rgb/1305031938.400842.png,0.0125182,19.3262,12,33,0.1875,FNS,2.98287,54.4777
92,rgb/1305031938.168914.png,rgb/1305031938.568999.png,0.00597572,16.8378,12,22,0.15625,FNS,3.38506,66.0585
93,rgb/1305031938.336900.png,rgb/1305031938.736859.png,0.00415009,17.4535,12,10,0.125,FNS,44.1839,116.752
94,rgb/1305031938.501288.png,rgb/1305031938.900976.png,0.00862321,22.6279,12,0,0,FNS,78.0693,48.166
95,rgb/1305031938.668747.png,rgb/1305031939.069377.png,0.0136138,23.4387,12,0,0,FNS,80.7553,44.6269
96,rgb/1305031938.836754.png,rgb/1305031939.237165.png,0.0147101,21.588,12,0,0,FNS,84.3306,39.4768
97,rgb/1305031939.001030.png,rgb/1305031939.400848.png,0.0137032,22.4332,12,14,0.125,FNS,14.2008,110.587
98,rgb/1305031939.168815.png,rgb/1305031939.568772.png,0.0126711,20.6571,12,27,0.21875,FNS,10.4572,117.848
99,rgb/1305031939.336729.png,rgb/1305031939.736750.png,0.0109786,12.4546,12,24,0.203125,FNS,4.93993,99.2537
100,rgb/1305031939.500839.png,rgb/1305031939.903633.png,0.0083945,9.0469,12,36,0.34375,FNS,4.27536,22.5325
101,rgb/1305031939.668867.png,rgb/1305031940.068783.png,0.00562891,16.8308,12,27,0.234375,FNS,2.8669,59.2858
102,rgb/1305031939.837145.png,rgb/1305031940.236742.png,0.00628154,20.3533,12,62,0.328125,FNS,1.75341,30.7979
103,rgb/1305031940.005582.png,rgb/1305031940.403665.png,0.00940346,22.7456,12,25,0.171875,FNS,2.25651,30.3818
104,rgb/1305031940.168737.png,rgb/1305031940.568758.png,0.0134435,25.0613,12,22,0.125,FNS,2.95043,44.3174
105,rgb/1305031940.336732.png,rgb/1305031940.736947.png,0.0131356,22.9878,12,15,0.171875,FNS,1.08565,19.9979
106,rgb/1305031940.503804.png,rgb/1305031940.903305.png,0.0139333,16.1947,12,30,0.203125,FNS,0.87238,13.6131
